DATE,INF,DP,DM,DC,DS,TS,DT,RF_daily,RF_monthly
2023-08-30,0.012975691383196007,0.015628468221321117,-0.018038878635528163,0.006445568520764475,-0.010000000000000009,-4.568709677419355,-0.010645161290322669,0.02056596256616583,0.4327745853830445
2023-08-31,0.012974007915957757,0.01562602611281959,-0.018042133234037118,0.006445153094002853,0.0,-4.559354838709678,0.009354838709677793,0.020568393931474915,0.4328258544917807
2023-09-01,0.012972324885507255,0.015623584767350911,-0.018045389007191232,0.006444737720793212,-0.010000000000000009,-4.5600000000000005,-0.000645161290322882,0.020570825281929217,0.43287712331259165
2023-09-02,0.003025584242980049,-0.04818346998488308,-0.01879748001589021,0.007100689125522842,0.004999999999999893,-4.560666666666667,-0.0006666666666665932,0.020573337661833335,0.43293010079168415
2023-09-03,0.0030254927041531076,-0.04820669764502404,-0.018801014132779004,0.007100184963460583,0.0050000000000001155,-4.561333333333334,-0.0006666666666665932,0.02057585002588347,0.4329830779633781
2023-09-04,0.0030254011708548264,-0.04822994771056275,-0.018804549578824128,0.007099680873000083,0.004999999999999893,-4.562,-0.0006666666666665932,0.020578362374101822,0.4330360548276735
2023-09-05,0.0030253096431074084,-0.04825322021387125,-0.01880808635474749,0.007099176854096939,0.0050000000000001155,-4.562666666666667,-0.0006666666666665932,0.020580874706488395,0.43308903138457033
2023-09-06,0.00302521812088865,-0.04827651518751042,-0.018811624461326542,0.007098672906751149,-0.020000000000000018,-4.593333333333334,-0.030666666666666842,0.020583387023020983,0.43314200763411304
2023-09-07,0.0030251266042207554,-0.04829983266400793,-0.018815163899305418,0.0070981690309405154,0.0,-4.574,0.01933333333333387,0.02058589932372179,0.4331949835762572
2023-09-08,0.00302503509308152,-0.048323172676002495,-0.01881870466947266,0.007097665226665035,-0.010000000000000009,-4.584666666666666,-0.01066666666666638,0.020588411608568613,0.433247959211025
2023-09-09,0.0030249435874931483,-0.04834653525617736,-0.018822246772494666,0.007097161493902509,0.0,-4.582000000000001,0.002666666666665485,0.020590923877583656,0.43330093453841645
2023-09-10,0.0030248520874112325,-0.048369920437271334,-0.018825790209193307,0.007096657832630734,0.0,-4.5793333333333335,0.002666666666667261,0.020593436130766918,0.43335390955845376
2023-09-11,0.0030247605928579767,-0.04839332825212324,-0.018829334980301603,0.007096154242849711,0.0,-4.576666666666667,0.002666666666666373,0.0205959483681184,0.43340688427111473
2023-09-12,0.0030246691038777877,-0.048416758733538616,-0.018832881086597003,0.00709565072453724,0.0,-4.5873333333333335,-0.01066666666666638,0.020598460589615897,0.43345985867642156
2023-09-13,0.0030245776204040546,-0.04844021191453412,-0.018836428528779214,0.0070951472776711174,0.010000000000000009,-4.578,0.009333333333333194,0.020600972795281614,0.43351283277435204
2023-09-14,0.0030244861424811855,-0.048463687828070895,-0.018839977307647894,0.0070946439022291415,-0.020000000000000018,-4.568666666666667,0.009333333333333194,0.02060348498511555,0.4335658065649506
2023-09-15,0.003024394670064772,-0.048487186507243416,-0.018843527423947178,0.007094140598211314,0.0,-4.589333333333333,-0.020666666666666167,0.020605997159117706,0.433618780048195
2023-09-16,0.0030243032031992225,-0.04851070798517954,-0.018847078878454503,0.007093637365617637,-0.010000000000000009,-4.583333333333333,0.006000000000000227,0.020608509317265877,0.43367175322408524
2023-09-17,0.003024211741884536,-0.0485342522950294,-0.018850631671869594,0.0070931342043815,-0.010000000000000009,-4.577333333333334,0.005999999999999339,0.02061102145958227,0.43372472609264356
2023-09-18,0.003024120286076306,-0.04855781947009865,-0.018854185805003205,0.007092631114547314,-0.010000000000000009,-4.5713333333333335,0.006000000000000227,0.02061353358606688,0.43377769865384774
2023-09-19,0.0030240288357967354,-0.048581409543704115,-0.018857741278588358,0.0070921280960484665,0.010000000000000009,-4.602,-0.030666666666666842,0.02061604569671971,0.4338306709077422
2023-09-20,0.0030239373910680286,-0.04860502254922931,-0.0188612980933914,0.007091625148929368,-0.010000000000000009,-4.612666666666667,-0.01066666666666638,0.020618557791518555,0.4338836428542825
2023-09-21,0.003023845951867982,-0.04862865852013558,-0.018864856250200884,0.0070911222731012075,-0.07000000000000006,-4.613333333333333,-0.0006666666666665932,0.02062106987048562,0.43393661449349086
2023-09-22,0.003023754518174391,-0.0486523174899398,-0.01886841574969431,0.007090619468608389,0.08000000000000007,-4.624,-0.01066666666666638,0.020623581933620905,0.4339895858253895
2023-09-23,0.003023663090031664,-0.048675999492236686,-0.018871976592715757,0.007090116735406512,-0.0033333333333334103,-4.6146666666666665,0.009333333333333194,0.02062609398092441,0.4340425568499784
2023-09-24,0.0030235716674398005,-0.04869970456063209,-0.018875538779976043,0.007089614073495576,-0.0033333333333331883,-4.605333333333334,0.009333333333332305,0.020628606012396133,0.43409552756723535
2023-09-25,0.0030234802503099857,-0.048723432728887454,-0.018879102312285925,0.0070891114828533774,-0.0033333333333334103,-4.596,0.009333333333334082,0.020631118028013873,0.4341484979771826
2023-09-26,0.0030233888387532384,-0.04874718403078643,-0.018882667190334018,0.007088608963457717,0.0,-4.576666666666667,0.01933333333333298,0.020633630027822036,0.43420146807979787
2023-09-27,0.003023297432725151,-0.04877095850015717,-0.01888623341495329,0.007088106515308593,-0.010000000000000009,-4.567333333333334,0.009333333333333194,0.020636142011776215,0.43425443787514784
2023-09-28,0.00302320603220352,-0.04879475617090566,-0.018889800986865664,0.007087604138383806,0.010000000000000009,-4.548,0.01933333333333387,0.020638653979898613,0.43430740736316586
2023-09-29,0.003023114637232752,-0.048818577077026755,-0.0188933699068708,0.007087101832661155,0.0,-4.568666666666667,-0.020666666666667055,0.02064116593218923,0.43436037654389636
2023-09-30,0.0030230232477684413,-0.04884242125257092,-0.01889694017566841,0.007086599598118435,0.0,-4.569333333333333,-0.0006666666666657051,0.02064367786864807,0.43441334541733934
2023-10-01,0.00302293186383279,-0.04886628873163306,-0.018900511794091468,0.007086097434777852,0.0,-4.57,-0.0006666666666674814,0.020646189789252922,0.4344663139834726
2023-10-02,0.004550477800959239,-0.029533044353408533,-0.011652780449828783,0.015266942151556879,0.0,-4.5677419354838715,0.002258064516128755,0.020637681607005298,0.43428690308167095
2023-10-03,0.0045502707419079365,-0.029541768937193617,-0.011654138481013489,0.015264611712098027,0.020000000000000018,-4.545483870967741,0.022258064516130105,0.020629173243102983,0.4341074886544005
2023-10-04,0.004550063701662527,-0.029550498677307024,-0.011655496828733703,0.015262281984040412,-0.019999999999999796,-4.513225806451612,0.032258064516129004,0.020620664697545976,0.43392807070150585
2023-10-05,0.004549856680311825,-0.029559233578281136,-0.011656855493178197,0.015259952966962271,0.0,-4.490967741935484,0.02225806451612833,0.02061215597028987,0.4337486492228537
2023-10-06,0.004549649677767017,-0.029567973644748315,-0.011658214474380296,0.015257624660619432,0.009999999999999787,-4.508709677419354,-0.01774193548386993,0.020603647061334662,0.4335692242183109
2023-10-07,0.004549442694050307,-0.029576718881252063,-0.01165957377249546,0.015255297064634528,0.0,-4.508951612903226,-0.00024193548387163588,0.02059513797070256,0.43338979568769975
2023-10-08,0.004549235729183897,-0.029585469292413638,-0.01166093338764584,0.015252970178719,0.0,-4.509193548387097,-0.00024193548387163588,0.020586628698371356,0.43321036363090926
2023-10-09,0.004549028783123381,-0.029594224882776552,-0.011662293319886972,0.01525064400256208,0.0,-4.509435483870967,-0.00024193548386985952,0.02057811924431885,0.433030928047784
2023-10-10,0.004548821855935371,-0.029602985656984267,-0.011663653569374311,0.015248318535764197,0.0,-4.509677419354839,-0.00024193548387163588,0.02056960960856724,0.4328514889381685
2023-10-11,0.004548614947531051,-0.029611751619635838,-0.011665014136241115,0.015245993778058988,0.0,-4.51741935483871,-0.007741935483871032,0.020561099791072124,0.43267204630192957
2023-10-12,0.004548408057977033,-0.02962052277533031,-0.011666375020520712,0.015243669729113486,-0.009999999999999787,-4.49516129032258,0.022258064516130105,0.020552589791855702,0.4324926001389118
2023-10-13,0.0045482011872289094,-0.029629299128711158,-0.01166773622240187,0.015241346388594727,0.009999999999999787,-4.512903225806451,-0.017741935483871707,0.020544079610873567,0.4323131504489819
2023-10-14,0.004547994335264477,-0.02963808068434412,-0.011669097741929015,0.015239023756214142,0.0,-4.507311827956989,0.005591397849462609,0.020535569248170127,0.43213369723198447
2023-10-15,0.004547787502172549,-0.029646867446894876,-0.011670459579268717,0.015236701831594366,0.0,-4.501720430107526,0.005591397849462609,0.020527058703700973,0.4319542404877863
2023-10-16,0.004547580687864314,-0.029655659421006925,-0.011671821734520919,0.015234380614424631,0.0,-4.4961290322580645,0.005591397849461721,0.020518547977466106,0.43177478021623195
2023-10-17,0.004547373892361973,-0.02966445661130153,-0.011673184207752254,0.015232060104416375,0.020000000000000018,-4.5438709677419356,-0.04774193548387107,0.020510037069465525,0.4315953164171882
2023-10-18,0.004547167115665528,-0.029673259022399964,-0.011674546999151497,0.015229740301214423,0.0,-4.561612903225806,-0.01774193548387082,0.020501525979677027,0.43141584909047737
2023-10-19,0.004546960357797181,-0.029682066658990137,-0.011675910108751969,0.015227421204508018,-0.030000000000000027,-4.489354838709676,0.07225806451612993,0.02049301470810061,0.4312363782359885
2023-10-20,0.004546753618690323,-0.02969087952570444,-0.011677273536709134,0.01522510281398639,-2.220446049250313e-16,-4.427096774193548,0.062258064516128364,0.020484503254736275,0.4310569038535883
2023-10-21,0.004546546898411564,-0.029699697627219683,-0.011678637283156249,0.015222785129272168,2.220446049250313e-16,-4.434838709677419,-0.007741935483871032,0.020475991619561817,0.4308774259430992
2023-10-22,0.004546340196938701,-0.02970852096817936,-0.011680001348126634,0.015220468150098991,0.0,-4.44258064516129,-0.007741935483871032,0.020467479802577238,0.4306979445043657
2023-10-23,0.0045461335142273265,-0.029717349553260282,-0.011681365731820168,0.01521815187615609,2.220446049250313e-16,-4.450322580645161,-0.007741935483871032,0.020458967803782535,0.43051845953729906
2023-10-24,0.004545926850321848,-0.029726183387150374,-0.011682730434270174,0.015215836307066096,-0.010000000000000231,-4.448064516129032,0.002258064516128755,0.020450455623155506,0.4303389710416994
2023-10-25,0.004545720205200062,-0.02973502247452646,-0.011684095455654322,0.01521352144256265,0.010000000000000231,-4.465806451612902,-0.01774193548386993,0.02044194326069615,0.43015947901743345
2023-10-26,0.0045455135788841725,-0.029743866820087568,-0.011685460796072557,0.015211207282246177,-0.010000000000000231,-4.463548387096774,0.002258064516128755,0.02043343071638226,0.42997998346439026
2023-10-27,0.004545306971329772,-0.029752716428499425,-0.011686826455569304,0.015208893825872512,0.009999999999999787,-4.411290322580645,0.05225806451612858,0.020424917990236047,0.42980048438236995
2023-10-28,0.004545100382581269,-0.029761571304472167,-0.01168819243434444,0.015206581073108693,2.220446049250313e-16,-4.415698924731182,-0.0044086021505371775,0.020416405082213096,0.4296209817712837
2023-10-29,0.0045448938125942535,-0.029770431452727047,-0.011689558732486808,0.015204269023599547,0.0,-4.42010752688172,-0.004408602150538066,0.020407891992335614,0.4294414756309539
2023-10-30,0.004544687261368728,-0.029779296877963112,-0.011690925350051938,0.015201957677078711,2.220446049250313e-16,-4.424516129032258,-0.004408602150538066,0.020399378720581396,0.4292619659612251
2023-10-31,0.004544480728949101,-0.02978816758487941,-0.011692292287228605,0.015199647033146616,0.0,-4.4322580645161285,-0.007741935483870144,0.020390865266950442,0.4290824527619863
2023-11-01,0.0045442742152687595,-0.0297970435782194,-0.011693659544072338,0.015197337091536896,-4.440892098500626e-16,-4.369999999999999,0.06225806451612925,0.020382351631442752,0.42890293603305985
2023-11-02,0.007010760871646942,-0.03942414430459492,-0.007870788389751436,-0.0005950471173646005,4.440892098500626e-16,-4.438999999999999,-0.06899999999999995,0.02037858124901426,0.428823434639658
2023-11-03,0.007010269398446155,-0.03943969306628742,-0.007871407931615528,-0.000595050658197758,-0.010000000000000231,-4.4079999999999995,0.030999999999999694,0.020374810830925405,0.4287439325539877
2023-11-04,0.007009777994116362,-0.03945525409761667,-0.007872027571013124,-0.0005950541990753249,0.0,-4.413666666666666,-0.005666666666666487,0.02037104037715398,0.4286644297759823
2023-11-05,0.007009286658701969,-0.03947082741306031,-0.007872647307966435,-0.0005950577399861988,0.0,-4.419333333333333,-0.005666666666667375,0.020367269887722195,0.42858492630568623
2023-11-06,0.007008795392114164,-0.03948641302720707,-0.00787326714254208,-0.0005950612809414821,0.0,-4.425,-0.005666666666666487,0.02036349936260784,0.4285054221430551
2023-11-07,0.007008304194419559,-0.03950201095460125,-0.007873887074706752,-0.0005950648219522769,0.0,-4.433999999999999,-0.008999999999999453,0.020359728801810917,0.4284259172880889
2023-11-08,0.007007813065573748,-0.03951762120987604,-0.007874507104504866,-0.0005950683629852765,0.010000000000000231,-4.433,0.0009999999999994458,0.020355958205331426,0.4283464117407654
2023-11-09,0.007007322005532326,-0.0395332438076202,-0.007875127231958629,-0.0005950719040737877,0.0,-4.441999999999999,-0.008999999999999453,0.02035218757319157,0.4282669055010846
2023-11-10,0.007006831014339701,-0.03954887876247805,-0.00787574745709025,-0.0005950754452067082,-2.220446049250313e-16,-4.471,-0.029000000000000803,0.020348416905346944,0.4281873985690243
2023-11-11,0.00700634009190706,-0.039564526089149434,-0.007876367779921936,-0.0005950789863729357,0.0,-4.473333333333333,-0.0023333333333326323,0.020344646201841954,0.42810789094456236
2023-11-12,0.007005849238278813,-0.039580185802278706,-0.007876988200486996,-0.0005950825275835725,0.0,-4.475666666666666,-0.0023333333333335204,0.020340875462654395,0.4280283826277209
2023-11-13,0.007005358453454959,-0.03959585791663237,-0.007877608718774335,-0.0005950860688386186,0.0,-4.478,-0.0023333333333335204,0.020337104687762064,0.42794887361843337
2023-11-14,0.007004867737324485,-0.039611542446888144,-0.007878229334872774,-0.0005950896101269717,0.020000000000000018,-4.457,0.020999999999999908,0.02033333387720937,0.4278693639167441
2023-11-15,0.0070043770899984046,-0.039627239407868095,-0.007878850048749006,-0.0005950931514708364,-0.010000000000000009,-4.476,-0.019000000000000128,0.020329563030974107,0.4277898535226088
2023-11-16,0.0070038865113657076,-0.039642948814305475,-0.007879470860447449,-0.0005950966928258036,-0.010000000000000009,-4.455,0.020999999999999908,0.020325792149056277,0.42771034243600514
2023-11-17,0.007003396001448597,-0.0396586706810224,-0.007880091769979204,-0.0005951002342695892,0.0,-4.484,-0.028999999999999915,0.020322021231455878,0.4276308306569554
2023-11-18,0.007002905560269274,-0.03967440502286321,-0.007880712777377584,-0.0005951037757355797,0.0,-4.4896666666666665,-0.005666666666666487,0.020318250278150707,0.42755131818541514
2023-11-19,0.007002415187716729,-0.039690151854661154,-0.007881333882664798,-0.000595107317234877,0.0,-4.495333333333333,-0.005666666666666487,0.020314479289185172,0.4274718050213844
2023-11-20,0.007001924883879772,-0.039705911191327235,-0.007881955085840846,-0.000595110858789686,0.0,-4.501,-0.005666666666667375,0.020310708264514865,0.4273922911648631
2023-11-21,0.007001434648669594,-0.03972168304771696,-0.007882576386994553,-0.000595114400377802,0.0,-4.49,0.01100000000000012,0.02030693720416199,0.4273127766158069
2023-11-22,0.0070009444821306,-0.03973746743880801,-0.007883197786081512,-0.0005951179420103273,-0.020000000000000018,-4.529,-0.0389999999999997,0.020303166108126547,0.427233261374238
2023-11-23,0.007000454384218387,-0.0397532643794892,-0.007883819283146137,-0.000595121483687262,0.0,-4.523000000000001,0.005999999999999339,0.020299394976408536,0.427153745440112
2023-11-24,0.006999964354888549,-0.03976907388479379,-0.007884440878221736,-0.0005951250253975036,0.0,-4.5169999999999995,0.0060000000000011156,0.020295623808985752,0.4270742288134288
2023-11-25,0.006999474394185494,-0.03978489596967728,-0.007885062571319419,-0.0005951285671632569,0.010000000000000009,-4.529333333333334,-0.012333333333334195,0.0202918526058804,0.42699471149418855
2023-11-26,0.006998984502042612,-0.03980073064916183,-0.007885684362461388,-0.0005951321089623171,0.010000000000000009,-4.541666666666667,-0.012333333333333307,0.02028808136709248,0.42691519348239115
2023-11-27,0.006998494678482109,-0.039816577938314036,-0.007886306251680958,-0.0005951356508057868,0.010000000000000009,-4.554,-0.012333333333333307,0.02028431009259979,0.42683567477797
2023-11-28,0.006998004923503986,-0.03983243785217831,-0.00788692823897813,-0.0005951391926936656,0.010000000000000009,-4.523000000000001,0.030999999999999694,0.02028053878242453,0.42675615538094736
2023-11-29,0.006997515237019432,-0.03984831040587682,-0.007887550324430627,-0.0005951427346148515,-0.030000000000000027,-4.522,0.001000000000000334,0.020276767436544496,0.42667663529132316
2023-11-30,0.006997025619117259,-0.03986419561448731,-0.007888172508005142,-0.000595146276591549,0.029999999999999805,-4.601000000000001,-0.07900000000000063,0.020272996054981895,0.4265971145090752
2023-12-01,0.006996536069664251,-0.03988009349318751,-0.00788879478974609,-0.0005951498186015535,-0.029999999999999805,-4.53,0.07100000000000062,0.020269224637736727,0.42651759303415915
2023-12-02,0.011064310979219403,0.01858888188839888,0.005095618012690505,0.00969839373752696,-0.0033333333333334103,-4.539354838709677,-0.009354838709676905,0.02026679144637722,0.4264662884892134
2023-12-03,0.011063086924880805,0.018585427065297984,0.005095358372688518,0.009697453240332918,-0.0033333333333332993,-4.548709677419355,-0.009354838709677793,0.020264358240140723,0.426414983655965
2023-12-04,0.011061863141347274,0.0185819735261451,0.005095098759152227,0.00969651292552199,-0.0033333333333334103,-4.558064516129033,-0.009354838709677793,0.020261925019071647,0.4263636785343916
2023-12-05,0.011060639628552214,0.018578521270252148,0.005094839172059427,0.009695572793071974,-0.020000000000000018,-4.55741935483871,0.000645161290322882,0.020259491783125583,0.42631237312451553
2023-12-06,0.011059416386340221,0.018575070296842248,0.005094579611432321,0.009694632842849665,0.010000000000000009,-4.586774193548387,-0.029354838709677367,0.020257058532324734,0.42626106742631453
2023-12-07,0.011058193414689103,0.018571620605249525,0.005094320077248707,0.009693693074899468,-0.039999999999999925,-4.546129032258065,0.04064516129032203,0.020254625266669102,0.4262097614397886
2023-12-08,0.011056970713465656,0.0185681721947415,0.005094060569486381,0.009692753489132585,-0.009999999999999898,-4.555483870967742,-0.009354838709676905,0.020252191986158685,0.4261584551649378
2023-12-09,0.011055748282625486,0.018564725064630094,0.005093801088167547,0.00969181408548241,0.0,-4.55483870967742,0.0006451612903219939,0.020249758690793485,0.4261071486017398
2023-12-10,0.011054526122035394,0.018561279214138426,0.005093541633292205,0.009690874863904545,0.0,-4.554193548387097,0.000645161290322882,0.020247325380551295,0.42605584175023914
2023-12-11,0.011053304231628782,0.018557834642645023,0.005093282204838153,0.009689935824376793,0.0,-4.553548387096774,0.000645161290322882,0.020244892055476527,0.42600453461036913
2023-12-12,0.01105208261131685,0.0185543913493508,0.00509302280280539,0.009688996966765943,-0.010000000000000009,-4.552903225806452,0.0006451612903219939,0.02024245871552477,0.4259532271821964
2023-12-13,0.011050861261010804,0.01855094933361209,0.0050927634272161185,0.009688058291094204,-0.019999999999999907,-4.522258064516129,0.03064516129032313,0.020240025360718228,0.42590191946565437
2023-12-14,0.01104964018059964,0.0185475085946742,0.005092504078025935,0.009687119797272773,-0.01000000000000012,-4.551612903225807,-0.029354838709677367,0.020237591991056902,0.4258506114607652
2023-12-15,0.011048419370016764,0.018544069131871253,0.00509224475525704,0.009686181485279452,-0.019999999999999907,-4.530967741935484,0.020645161290322456,0.02023515860651859,0.4257993031675289
2023-12-16,0.011047198829151176,0.018540630944426376,0.005091985458887233,0.009685243355025437,0.0033333333333332993,-4.530322580645161,0.000645161290322882,0.020232725207147695,0.4257479945859455
2023-12-17,0.011045978557936277,0.01853719403169589,0.0050917261889609185,0.00968430540648853,0.0033333333333334103,-4.529677419354838,0.000645161290322882,0.020230291792899813,0.42569668571601493
2023-12-18,0.011044758556283273,0.018533758392925107,0.0050914669453892844,0.009683367639579927,0.0033333333333332993,-4.5290322580645155,0.000645161290322882,0.020227858363797147,0.42564537655771506
2023-12-19,0.011043538824081161,0.01853032402742595,0.005091207728216739,0.009682430054277432,-0.020000000000000018,-4.518387096774194,0.01064516129032178,0.020225424919817492,0.42559406711104586
2023-12-20,0.011042319361241143,0.018526890934488147,0.0050909485374432805,0.00968149265051444,0.019999999999999796,-4.477741935483871,0.04064516129032292,0.020222991461005257,0.42554275737600733
2023-12-21,0.011041100167718825,0.018523459113423613,0.005090689373068909,0.00968055542826876,-0.010000000000000009,-4.457096774193548,0.020645161290322456,0.020220557987316035,0.4254914473526217
2023-12-22,0.011039881243358805,0.01852002856347766,0.005090430235093626,0.00967961838742938,-0.020000000000000018,-4.426451612903226,0.030645161290322243,0.020218124498772028,0.4254401370408445
2023-12-23,0.011038662588116685,0.018516599284006622,0.005090171123473025,0.009678681528018509,0.0,-4.428306451612903,-0.0018548387096766206,0.020215690995351032,0.425388826440698
2023-12-24,0.011037444201881469,0.018513171274255807,0.005089912038251512,0.009677744849902938,0.0,-4.43016129032258,-0.0018548387096775087,0.020213257477075253,0.42533751555215993
2023-12-25,0.011036226084586556,0.01850974453353714,0.00508965297938468,0.009676808353082671,0.0,-4.432016129032258,-0.0018548387096775087,0.02021082394394469,0.42528620437523035
2023-12-26,0.011035008236120952,0.01850631906114034,0.005089393946894735,0.009675872037468907,0.0,-4.433870967741935,-0.0018548387096775087,0.02020839039595934,0.42523489290993144
2023-12-27,0.011033790656418054,0.018502894856377326,0.005089134940781675,0.009674935903061649,0.010000000000000009,-4.443225806451612,-0.009354838709676905,0.02020595683311921,0.425183581156241
2023-12-28,0.011032573345366866,0.018499471918515614,0.0050888759610010935,0.009673999949772093,-0.009999999999999787,-4.452580645161291,-0.009354838709678681,0.02020352325540209,0.425132269114159
2023-12-29,0.011031356302922993,0.018496050246911526,0.005088617007597399,0.009673064177555842,-0.010000000000000009,-4.451935483870967,0.0006451612903237702,0.02020108966280798,0.4250809567836633
2023-12-30,0.011030139528908828,0.01849262984078818,0.005088358080548388,0.009672128586324085,-0.0050000000000000044,-4.443790322580645,0.008145161290322278,0.020198656055381292,0.42502964416477607
2023-12-31,0.01102892302330218,0.018489210699479695,0.005088099179831856,0.009671193176099038,-0.0050000000000000044,-4.4356451612903225,0.008145161290322278,0.020196222433077615,0.4249783312574973
2024-01-01,0.011027706786014248,0.018485792822275787,0.0050878403054700075,0.009670257946769689,-0.0050000000000000044,-4.4275,0.008145161290322278,0.02019378879589695,0.42492701806178257
2024-01-02,0.012786035500961714,0.04645614161866029,0.007298711079629923,0.006799760550046049,-0.0050000000000000044,-4.420645161290323,0.006854838709677402,0.020196222433077615,0.4249783312574973
2024-01-03,0.01278440088291305,0.04643456990870941,0.007298178406677979,0.006799298214050561,-1.1102230246251565e-16,-4.381290322580645,0.03935483870967804,0.020198656055381292,0.42502964416477607
2024-01-04,0.012782766682783202,0.0464130182229337,0.0072976458114553415,0.006798835940909488,-0.030000000000000027,-4.361935483870967,0.01935483870967758,0.02020108966280798,0.4250809567836633
2024-01-05,0.012781132900372385,0.04639148653344807,0.007297113293984214,0.006798373730645037,0.020000000000000018,-4.3825806451612905,-0.020645161290323344,0.02020352325540209,0.425132269114159
2024-01-06,0.012779499535569604,0.04636997481243395,0.007296580854197989,0.006797911583190597,0.00666666666666671,-4.389892473118279,-0.0073118279569888145,0.02020595683311921,0.425183581156241
2024-01-07,0.012777866588152866,0.0463484830321393,0.007296048492141073,0.0067974494985905765,0.006666666666666599,-4.397204301075268,-0.0073118279569888145,0.02020839039595934,0.42523489290993144
2024-01-08,0.012776234058011184,0.04632701116485648,0.007295516207724659,0.0067969874768005695,0.00666666666666671,-4.404516129032258,-0.007311827956989703,0.02021082394394469,0.42528620437523035
2024-01-09,0.012774601944966964,0.04630555918289996,0.007294984000993149,0.006796525517798374,0.029999999999999916,-4.455161290322581,-0.050645161290322704,0.020213257477075253,0.42533751555215993
2024-01-10,0.012772970248864817,0.04628412705865079,0.0072944518718799384,0.006796063621606196,-0.019999999999999796,-4.475806451612903,-0.020645161290322456,0.020215690995351032,0.425388826440698
2024-01-11,0.012771338969504949,0.04626271476460093,0.007293919820407232,0.00679560178820183,-2.220446049250313e-16,-4.436451612903226,0.039354838709677153,0.020218124498772028,0.4254401370408445
2024-01-12,0.01276970810682077,0.04624132227319793,0.007293387846552827,0.006795140017540875,-0.019999999999999907,-4.407096774193548,0.029354838709678255,0.020220557987316035,0.4254914473526217
2024-01-13,0.01276807766056809,0.04621994955697809,0.007292855950294523,0.006794678309623327,0.0050000000000000044,-4.410241935483871,-0.003145161290323273,0.020222991461005257,0.42554275737600733
2024-01-14,0.012766447630613716,0.04619859658856644,0.0072923241315879135,0.006794216664471393,0.004999999999999893,-4.413387096774194,-0.003145161290323273,0.020225424919817492,0.42559406711104586
2024-01-15,0.012764818016802256,0.04617726334058797,0.007291792390455203,0.006793755082018465,0.0050000000000000044,-4.416532258064516,-0.0031451612903214965,0.020227858363797147,0.42564537655771506
2024-01-16,0.012763188818978321,0.04615594978573423,0.007291260726851989,0.006793293562308949,0.0050000000000000044,-4.419677419354839,-0.003145161290323273,0.020230291792899813,0.42569668571601493
2024-01-17,0.012761560036964319,0.04613465589671892,0.007290729140800474,0.006792832105276237,0.010000000000000009,-4.450322580645161,-0.030645161290322243,0.020232725207147695,0.4257479945859455
2024-01-18,0.012759931670627058,0.04611338164641107,0.007290197632234052,0.006792370710942533,-0.019999999999999796,-4.440967741935484,0.009354838709676905,0.02023515860651859,0.4257993031675289
2024-01-19,0.012758303719788946,0.04609212700761309,0.007289666201152722,0.006791909379263432,-0.030000000000000027,-4.441612903225806,-0.0006451612903219939,0.020237591991056902,0.4258506114607652
2024-01-20,0.012756676184294593,0.04607089195319394,0.007289134847556487,0.006791448110261137,0.0033333333333332993,-4.445591397849462,-0.003978494623655848,0.020240025360718228,0.42590191946565437
2024-01-21,0.012755049063988604,0.046049676456133525,0.007288603571400942,0.006790986903913448,0.0033333333333334103,-4.449569892473119,-0.0039784946236567365,0.02024245871552477,0.4259532271821964
2024-01-22,0.012753422358715596,0.04602848048941168,0.007288072372708291,0.006790525760198161,0.0033333333333332993,-4.453548387096774,-0.00397849462365496,0.020244892055476527,0.42600453461036913
2024-01-23,0.012751796068275766,0.04600730402609703,0.00728754125143413,0.006790064679115276,0.0,-4.424193548387096,0.029354838709677367,0.020247325380551295,0.42605584175023914
2024-01-24,0.012750170192602536,0.04598614703921376,0.007287010207556256,0.0067896036606203925,0.0,-4.43483870967742,-0.010645161290323557,0.020249758690793485,0.4261071486017398
2024-01-25,0.012748544731429503,0.04596500950200795,0.007286479241074672,0.006789142704735709,-0.020000000000000018,-4.425483870967742,0.009354838709677793,0.020252191986158685,0.4261584551649378
2024-01-26,0.01274691968469008,0.045943891387592486,0.0072859483519449745,0.006788681811461229,-0.010000000000000009,-4.436129032258065,-0.010645161290322669,0.020254625266669102,0.4262097614397886
2024-01-27,0.012745295052162276,0.0459227926692134,0.007285417540211566,0.0067882209807303435,-0.010000000000000009,-4.420107526881721,0.016021505376343725,0.020257058532324734,0.42626106742631453
2024-01-28,0.0127436708337129,0.04590171332022764,0.007284886805763438,0.006787760212565257,-0.009999999999999898,-4.4040860215053765,0.016021505376344614,0.020259491783125583,0.42631237312451553
2024-01-29,0.012742047029142155,0.04588065331390336,0.007284356148667198,0.006787299506943768,-0.010000000000000009,-4.388064516129033,0.016021505376343725,0.020261925019071647,0.4263636785343916
2024-01-30,0.01274042363840566,0.04585961262366404,0.007283825568878443,0.006786838863865878,0.0,-4.408709677419355,-0.020645161290322456,0.020264358240140723,0.426414983655965
2024-01-31,0.012738800661214815,0.04583859122291091,0.007283295066352767,0.006786378283309381,-0.010000000000000009,-4.369354838709677,0.03935483870967804,0.02026679144637722,0.4264662884892134
2024-02-01,0.012737178097503032,0.04581758908517836,0.007282764641134578,0.0067859177652520785,0.009999999999999787,-4.36,0.009354838709676905,0.020269224637736727,0.42651759303415915
